"species","term","edf","f_stat","p_value","category","is_vegetation","rank","timestamp"
"New Holland Honeyeater","s(day_of_year)",5.12036861770938,7.6530456549145,0,"effort",FALSE,20,"2026-06-03 11:00:28"
"New Holland Honeyeater","s(time_observations_started)",5.64555966707084,6.28884713620983,0,"effort",FALSE,21,"2026-06-03 11:00:28"
"New Holland Honeyeater","s(log1p(effort_distance_km))",1.65219883175127,4.76004721975838,0.000172804869861709,"other",FALSE,22,"2026-06-03 11:00:28"
"New Holland Honeyeater","s(number_observers)",1.34016031166702,1.92572932205063,0.0140912683200152,"effort",FALSE,23,"2026-06-03 11:00:28"
"New Holland Honeyeater","s(sp_richness)",0.396238325504425,0.183637042845056,0.218862135722546,"vegetation",TRUE,24,"2026-06-03 11:00:28"
"New Holland Honeyeater","protocol_type",1,4.79765887352316e-11,0.999994473516407,"effort",FALSE,25,"2026-06-03 11:00:28"
"Olive-backed Oriole","s(day_of_year)",6.39363377246611,100.246417114006,0,"effort",FALSE,1,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(observer_expertise)",0.996205406997812,64.3537678416367,0,"effort",FALSE,2,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(log(duration_minutes))",2.2523076252961,45.7502970160102,0,"other",FALSE,3,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(log(precip_annual))",5.89979765278942,19.2026729681344,0,"other",FALSE,4,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(time_observations_started)",6.24712746399832,13.9301817966252,0,"effort",FALSE,5,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(temp_annual)",6.42907700691302,11.2558002821923,0,"landscape",FALSE,6,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(mean_fhd)",1.89887876369225,11.1587774507532,0,"vegetation",TRUE,7,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(LA_cwm)",1.85917253184173,6.99375433551267,3.4343521320146e-06,"vegetation",TRUE,8,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(log1p(nightlights))",7.08971077715047,6.73378307955683,0,"other",FALSE,9,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(lc_trees)",4.72111497290227,5.52335742967462,0,"landscape",FALSE,10,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(cover)",1.6903295112533,4.36546655097427,0.000253368216873273,"vegetation",TRUE,11,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(gini_simpson)",2.23863818681214,3.75567778629428,0.000737430081953372,"vegetation",TRUE,12,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(log1p(effort_distance_km))",1.67617466906323,3.3987737551867,0.00220924010988477,"other",FALSE,13,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(water_occ)",5.79410401774245,3.31315141976689,3.54971415195138e-06,"landscape",FALSE,14,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(FDiv)",1.68433279169378,3.14404661694511,0.00252401813372694,"vegetation",TRUE,15,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(prop_canopy)",2.2082855961864,3.09416074088386,0.00405343864517027,"vegetation",TRUE,16,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(FRic)",1.65667933804525,2.49396279595415,0.00647130653327577,"vegetation",TRUE,17,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(sp_richness)",1.42114582528136,2.18322885614344,0.00536523980273296,"vegetation",TRUE,18,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(height_cwm)",1.56794237226004,1.76573290695006,0.0259137779049532,"vegetation",TRUE,19,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(pielou_evenness)",1.30986213708238,1.27242266868777,0.029390877817683,"vegetation",TRUE,20,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(elevation)",1.77111635047568,0.763671079761875,0.00908558289690564,"landscape",FALSE,21,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(number_observers)",0.000220601674033216,1.78663349413e-05,0.724570469444031,"effort",FALSE,22,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(wooddensity_cwm)",0.00019307220936372,9.81336843553516e-06,0.793068827151546,"vegetation",TRUE,23,"2026-06-03 11:02:46"
"Olive-backed Oriole","s(FEve)",0.000159611529002426,7.39961544176704e-06,0.791632122553263,"vegetation",TRUE,24,"2026-06-03 11:02:46"
"Olive-backed Oriole","protocol_type",2,3.52638895863186e-13,0.999999999999647,"effort",FALSE,25,"2026-06-03 11:02:46"
"Sacred Kingfisher","s(day_of_year)",7.54097491878498,165.566385309548,0,"effort",FALSE,1,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(observer_expertise)",2.50621566622875,48.448822393909,0,"effort",FALSE,2,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(log(duration_minutes))",0.992897273879703,45.7744792452016,0,"other",FALSE,3,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(mean_fhd)",1.97326393955441,28.3689660488493,0,"vegetation",TRUE,4,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(prop_canopy)",2.65549747059823,20.8401396615159,0,"vegetation",TRUE,5,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(cover)",2.84561583108334,20.2234442830105,0,"vegetation",TRUE,6,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(lc_trees)",5.04967986088803,17.6398797071927,0,"landscape",FALSE,7,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(sp_richness)",1.89037652675725,15.3988389491362,0,"vegetation",TRUE,8,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(log(precip_annual))",6.2977375367651,12.3985972687504,0,"other",FALSE,9,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(log1p(nightlights))",7.42592012279445,11.3193621189201,0,"other",FALSE,10,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(LA_cwm)",2.10449588872797,9.47086952250744,0,"vegetation",TRUE,11,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(temp_annual)",5.39210630913802,9.23663787185405,0,"landscape",FALSE,12,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(FRic)",1.68354404728626,7.06265167887658,2.57307761919456e-06,"vegetation",TRUE,13,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(wooddensity_cwm)",2.26717617463753,6.38400149609212,2.71415903362326e-05,"vegetation",TRUE,14,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(time_observations_started)",4.10884121637192,5.45906258828198,0,"effort",FALSE,15,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(height_cwm)",1.81146568369157,4.64442805708381,0.000272810438250892,"vegetation",TRUE,16,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(FEve)",1.78470664614334,3.43917922730598,0.0019643105450734,"vegetation",TRUE,17,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(water_occ)",5.4924449906006,3.04230443901742,1.63604139639117e-05,"landscape",FALSE,18,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(FDiv)",0.790457707455407,1.25683406436986,0.0257452385412114,"vegetation",TRUE,19,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(log1p(effort_distance_km))",0.732920786888737,0.78504640077172,0.0672390321961172,"other",FALSE,20,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(gini_simpson)",0.659927746835007,0.646346864410237,0.0710566063612454,"vegetation",TRUE,21,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(elevation)",1.41898706757175,0.570050521351565,0.0162196426608672,"landscape",FALSE,22,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(number_observers)",0.000177106368221731,1.97363552808235e-05,0.646046615912814,"effort",FALSE,23,"2026-06-03 11:04:37"
"Sacred Kingfisher","s(pielou_evenness)",9.48109954414679e-05,9.22872672181814e-06,0.625266805277164,"vegetation",TRUE,24,"2026-06-03 11:04:37"
"Sacred Kingfisher","protocol_type",2,3.6689254463511e-12,0.999999999996331,"effort",FALSE,25,"2026-06-03 11:04:37"
"Yellow-tailed Black-Cockatoo","s(log(duration_minutes))",2.12368942630964,40.2701930572104,0,"other",FALSE,1,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(height_cwm)",2.50888946647556,14.0486350711487,0,"vegetation",TRUE,2,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(day_of_year)",4.35117005319315,10.0445516615553,0,"effort",FALSE,3,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(wooddensity_cwm)",2.69712929082574,9.62577481255428,2.11873432243159e-07,"vegetation",TRUE,4,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(temp_annual)",6.75120449890116,9.26288093340108,0,"landscape",FALSE,5,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(log(precip_annual))",4.74860193032813,9.19107494574918,0,"other",FALSE,6,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(log1p(nightlights))",4.68886639759758,8.19888663831997,0,"other",FALSE,7,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(time_observations_started)",5.6837411484371,8.09705409617084,0,"effort",FALSE,8,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(cover)",2.15861798018727,7.85362464995634,1.3406148446915e-06,"vegetation",TRUE,9,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(FEve)",1.9238407625243,6.30001866073724,1.27071202022933e-05,"vegetation",TRUE,10,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(water_occ)",3.38663047035013,5.29448336182477,0,"landscape",FALSE,11,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(mean_fhd)",1.55519277891444,5.22696982282868,1.6139087286704e-05,"vegetation",TRUE,12,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(elevation)",3.42697434463684,5.05277440078193,0,"landscape",FALSE,13,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(FDiv)",2.0248855726322,4.77077488735645,0.000238850042115546,"vegetation",TRUE,14,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(lc_trees)",2.86720145243426,3.03061665540069,1.35466543094154e-06,"landscape",FALSE,15,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(FRic)",1.47206689052395,2.47775014388904,0.00605286699566054,"vegetation",TRUE,16,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(LA_cwm)",0.866730479028052,2.16430716729772,0.0046287116330771,"vegetation",TRUE,17,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(observer_expertise)",0.882022953181486,1.86551917372353,0.00327707140144895,"effort",FALSE,18,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(log1p(effort_distance_km))",1.16778308195882,0.831207285818525,0.11145855894333,"other",FALSE,19,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(prop_canopy)",0.625535962944005,0.556719320429672,0.028152676834312,"vegetation",TRUE,20,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(number_observers)",0.195186658727825,0.0808106167870061,0.262053565307331,"effort",FALSE,21,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(sp_richness)",0.000152196712443081,2.73988646510231e-05,0.430494433859813,"vegetation",TRUE,22,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(pielou_evenness)",0.000146985522519157,2.66565524845318e-05,0.472663936853861,"vegetation",TRUE,23,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","s(gini_simpson)",9.44722254355785e-05,1.11093413644369e-05,0.622283075883458,"vegetation",TRUE,24,"2026-06-03 11:06:24"
"Yellow-tailed Black-Cockatoo","protocol_type",1,1.5804574480816e-10,0.999989969429292,"effort",FALSE,25,"2026-06-03 11:06:24"
"Red-rumped Parrot","s(log(precip_annual))",5.45980469523448,20.2972197171498,0,"other",FALSE,1,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(log1p(nightlights))",7.40743480200825,16.442550602262,0,"other",FALSE,2,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(FEve)",2.63864806837513,10.7417191397285,0,"vegetation",TRUE,3,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(sp_richness)",1.87087065964192,10.5948868366983,0,"vegetation",TRUE,4,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(observer_expertise)",1.92683902057792,10.045970878618,0,"effort",FALSE,5,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(lc_trees)",5.58760507089309,9.3215149932601,0,"landscape",FALSE,6,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(height_cwm)",1.78100810229684,8.046373839065,3.26513547754814e-07,"vegetation",TRUE,7,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(cover)",0.956261295817992,7.26489864472429,1.04329197991859e-06,"vegetation",TRUE,8,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(log1p(effort_distance_km))",1.35386794911748,7.26368266756484,1.94675229980845e-06,"other",FALSE,9,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(log(duration_minutes))",1.80793181722604,7.17892435566951,4.7965587045562e-06,"other",FALSE,10,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(temp_annual)",7.01402482706854,7.15776538318582,0,"landscape",FALSE,11,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(elevation)",5.42462228428153,6.02512365187477,0,"landscape",FALSE,12,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(LA_cwm)",1.45461350282813,2.65294478048002,0.00288788102466331,"vegetation",TRUE,13,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(FRic)",1.45220469931495,2.08433318138804,0.0115939455740179,"vegetation",TRUE,14,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(prop_canopy)",1.43763687254043,2.04573328648595,0.0110541675635674,"vegetation",TRUE,15,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(time_observations_started)",3.20948084653105,2.01280698544802,0.000397610390572734,"effort",FALSE,16,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(gini_simpson)",1.34235611495326,1.98164020066989,0.00381783380803147,"vegetation",TRUE,17,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(day_of_year)",3.01648594878514,1.41369365170746,0.0042585665546705,"effort",FALSE,18,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(number_observers)",0.613374824452904,0.359595456010512,0.166047672320562,"effort",FALSE,19,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(pielou_evenness)",0.578495821558879,0.33024098285707,0.130506532333849,"vegetation",TRUE,20,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(FDiv)",0.0271256841047085,0.00928769408073594,0.291263823094525,"vegetation",TRUE,21,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(wooddensity_cwm)",3.76876939301109e-05,1.41123248275417e-06,0.834511153741917,"vegetation",TRUE,22,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(mean_fhd)",3.9404132258502e-05,1.03703475237088e-06,0.839500683783103,"vegetation",TRUE,23,"2026-06-03 11:08:16"
"Red-rumped Parrot","s(water_occ)",1.35488476462828e-05,2.15851514204889e-07,0.786689088864787,"landscape",FALSE,24,"2026-06-03 11:08:16"
"Red-rumped Parrot","protocol_type",3,1.01915738988641e-11,1,"effort",FALSE,25,"2026-06-03 11:08:16"
"Pacific Koel","s(day_of_year)",5.98630607273922,64.824704476764,0,"effort",FALSE,1,"2026-06-03 11:10:44"
"Pacific Koel","s(observer_expertise)",0.992824485387416,34.3763352707644,0,"effort",FALSE,2,"2026-06-03 11:10:44"
"Pacific Koel","s(log(duration_minutes))",1.93084139418324,29.2114903593723,0,"other",FALSE,3,"2026-06-03 11:10:44"
"Pacific Koel","s(time_observations_started)",5.64934171497477,24.6839827586463,0,"effort",FALSE,4,"2026-06-03 11:10:44"
"Pacific Koel","s(height_cwm)",2.84678114973748,11.6493224299386,0,"vegetation",TRUE,5,"2026-06-03 11:10:44"
"Pacific Koel","s(log(precip_annual))",5.84894561856742,8.90363131745289,0,"other",FALSE,6,"2026-06-03 11:10:44"
"Pacific Koel","s(log1p(nightlights))",6.0548143431959,7.77155135420542,0,"other",FALSE,7,"2026-06-03 11:10:44"
"Pacific Koel","s(lc_trees)",3.77464150775828,6.95378524740866,0,"landscape",FALSE,8,"2026-06-03 11:10:44"
"Pacific Koel","s(FEve)",1.72213066465952,6.74900517978781,2.52452778359835e-06,"vegetation",TRUE,9,"2026-06-03 11:10:44"
"Pacific Koel","s(sp_richness)",1.75545389474416,5.66725939786579,1.06477537726857e-05,"vegetation",TRUE,10,"2026-06-03 11:10:44"
"Pacific Koel","s(wooddensity_cwm)",1.83052428074881,5.28867906727958,5.24724451314018e-05,"vegetation",TRUE,11,"2026-06-03 11:10:44"
"Pacific Koel","s(pielou_evenness)",1.46934689314265,4.68645155365099,6.18431947490006e-05,"vegetation",TRUE,12,"2026-06-03 11:10:44"
"Pacific Koel","s(elevation)",5.38014426968189,4.64820754574378,0,"landscape",FALSE,13,"2026-06-03 11:10:44"
"Pacific Koel","s(mean_fhd)",1.67259551741809,4.25021111164543,0.000234389472094754,"vegetation",TRUE,14,"2026-06-03 11:10:44"
"Pacific Koel","s(number_observers)",1.38055817998119,2.38132763797582,0.0061789822029874,"effort",FALSE,15,"2026-06-03 11:10:44"
"Pacific Koel","s(cover)",1.63384785908802,2.21103202764582,0.0132264051510591,"vegetation",TRUE,16,"2026-06-03 11:10:44"
"Pacific Koel","s(LA_cwm)",1.58576344515723,1.80097362874216,0.023397988372275,"vegetation",TRUE,17,"2026-06-03 11:10:44"
"Pacific Koel","s(FRic)",1.19716537605376,1.58652792904082,0.0138926271854517,"vegetation",TRUE,18,"2026-06-03 11:10:44"
"Pacific Koel","s(FDiv)",0.268645725985478,0.112405232999162,0.254199761488568,"vegetation",TRUE,19,"2026-06-03 11:10:44"
"Pacific Koel","s(water_occ)",0.330872813940996,0.0470953297791977,0.247017211461985,"landscape",FALSE,20,"2026-06-03 11:10:44"
"Pacific Koel","s(prop_canopy)",0.0024001767619322,0.000136389919480663,0.732713017742032,"vegetation",TRUE,21,"2026-06-03 11:10:44"
"Pacific Koel","s(log1p(effort_distance_km))",0.000232825616482999,4.5378476720345e-05,0.502020743604998,"other",FALSE,22,"2026-06-03 11:10:44"
"Pacific Koel","s(gini_simpson)",0.000124387539143525,1.74425690887329e-05,0.498579604945182,"vegetation",TRUE,23,"2026-06-03 11:10:44"
"Pacific Koel","s(temp_annual)",0.000195719872349601,1.21384582303328e-05,0.473131021885826,"landscape",FALSE,24,"2026-06-03 11:10:44"
"Pacific Koel","protocol_type",2,9.47370531410625e-12,0.999999999990526,"effort",FALSE,25,"2026-06-03 11:10:44"
"Striated Pardalote","s(observer_expertise)",1.76597205433539,44.5811975283319,0,"effort",FALSE,1,"2026-06-03 11:12:31"
"Striated Pardalote","s(log(precip_annual))",6.89815888918436,36.1692477665061,0,"other",FALSE,2,"2026-06-03 11:12:31"
"Striated Pardalote","s(log(duration_minutes))",0.990122353607191,33.1451477584796,0,"other",FALSE,3,"2026-06-03 11:12:31"
"Striated Pardalote","s(temp_annual)",7.50541582468851,30.9440967979622,0,"landscape",FALSE,4,"2026-06-03 11:12:31"
"Striated Pardalote","s(time_observations_started)",4.83330759851051,13.8504718983793,0,"effort",FALSE,5,"2026-06-03 11:12:31"
"Striated Pardalote","s(log1p(nightlights))",4.84165879213617,10.4405460797711,0,"other",FALSE,6,"2026-06-03 11:12:31"
"Striated Pardalote","s(gini_simpson)",2.75528575201649,10.3952576896411,0,"vegetation",TRUE,7,"2026-06-03 11:12:31"
"Striated Pardalote","s(day_of_year)",4.63925104350807,9.32944328797562,0,"effort",FALSE,8,"2026-06-03 11:12:31"
"Striated Pardalote","s(FDiv)",1.08661864121373,6.80759521965149,1.72247675100934e-06,"vegetation",TRUE,9,"2026-06-03 11:12:31"
"Striated Pardalote","s(cover)",1.80439978785179,4.8820767200351,0.00019589310974566,"vegetation",TRUE,10,"2026-06-03 11:12:31"
"Striated Pardalote","s(wooddensity_cwm)",1.3979599965575,3.34680440562984,0.00102141201456041,"vegetation",TRUE,11,"2026-06-03 11:12:31"
"Striated Pardalote","s(pielou_evenness)",1.12799336639957,2.87485127867028,0.00165523744689011,"vegetation",TRUE,12,"2026-06-03 11:12:31"
"Striated Pardalote","s(FEve)",0.847763814041727,1.85560056596611,0.0076889891954538,"vegetation",TRUE,13,"2026-06-03 11:12:31"
"Striated Pardalote","s(height_cwm)",1.48156648723702,1.54666303337309,0.0341360313443261,"vegetation",TRUE,14,"2026-06-03 11:12:31"
"Striated Pardalote","s(water_occ)",1.50226946716895,0.715768331268838,0.0106859948065956,"landscape",FALSE,15,"2026-06-03 11:12:31"
"Striated Pardalote","s(lc_trees)",0.613912235886347,0.11043737449068,0.170869611993643,"landscape",FALSE,16,"2026-06-03 11:12:31"
"Striated Pardalote","s(prop_canopy)",0.0497954353894923,0.0172578453855568,0.306292533080571,"vegetation",TRUE,17,"2026-06-03 11:12:31"
"Striated Pardalote","s(number_observers)",0.000200833184629101,3.96119549764739e-05,0.461427696118354,"effort",FALSE,18,"2026-06-03 11:12:31"
"Striated Pardalote","s(sp_richness)",0.000133994931555746,1.9294823180968e-05,0.515134608862431,"vegetation",TRUE,19,"2026-06-03 11:12:31"
"Striated Pardalote","s(log1p(effort_distance_km))",0.000109738349404251,1.33572189504789e-05,0.598702616943438,"other",FALSE,20,"2026-06-03 11:12:31"
"Striated Pardalote","s(LA_cwm)",9.91668070591625e-05,1.27117132027398e-05,0.552243148882023,"vegetation",TRUE,21,"2026-06-03 11:12:31"
"Striated Pardalote","s(FRic)",8.8005580991674e-05,6.32714392544043e-06,0.708931573554119,"vegetation",TRUE,22,"2026-06-03 11:12:31"
"Striated Pardalote","s(elevation)",5.92820307807251e-05,5.50541279404498e-06,0.359846067761738,"landscape",FALSE,23,"2026-06-03 11:12:31"
"Striated Pardalote","s(mean_fhd)",9.60557297628012e-05,1.6607813262201e-06,0.940071004024146,"vegetation",TRUE,24,"2026-06-03 11:12:31"
